file,channel,mean,std,iqr,min,max,rms,skewness,kurtosis,moving_average,power_delta,power_theta,power_alpha,power_beta_low,power_beta_mid,power_ratio_index,delta_alpha_ratio,theta_alpha_ratio,theta_beta_ratio,theta_beta_alpha_ratio,engagement_index
UnicornRecorder_12_05_2025_12_41_310.csv,PO8 (ch8),0.848552901678997,8.020392386284932,12.652581139096693,-17.47934599632032,18.0352136391396,8.065155674686332,-0.0453844923445934,-0.7117517368588291,10.482734365240955,0.5208619547804216,0.14772243165070878,0.23510732814847457,0.0321959737996947,0.0641123116207004,0.40963540430170964,2.215422032491849,0.6283191290295271,1.5338496683425096,0.4457316601953377,0.2515694847519546
UnicornRecorder_12_05_2025_12_45_530.csv,Fz (ch1),0.22733628400605937,8.395727439647624,11.026498857990154,-23.65235072368788,21.38499073170921,8.39880473798967,0.07154156867716738,-0.23996228265060138,4.194320497461396,0.39424209631994533,0.2536780346708538,0.2586381440994174,0.030182418605412886,0.06325930630437056,0.3612836197659444,1.5242998966478951,0.9808222045288998,2.714826111309226,0.7205127500891694,0.1823907359983723
UnicornRecorder_12_05_2025_12_45_530.csv,C3 (ch2),1.0125143915201142,7.709453822111665,9.31008510603683,-23.743873099531086,20.30396385884979,7.775658404810971,-0.18247220482319462,0.7152403702474452,-4.3765188597509335,0.45509964685457127,0.19150740820485318,0.24265081377893755,0.03757243136201986,0.07316969979961817,0.4563847507329094,1.8755331571613076,0.7892304386801785,1.729309398293329,0.5419106718077122,0.25507320961382735
UnicornRecorder_12_05_2025_12_45_530.csv,Cz (ch3),0.04828689263531355,3.7988692366761447,5.11638525958539,-9.458965508914606,12.399893877641825,3.7991761082325164,0.1880453031798708,0.10454983708647392,-1.9659864358518462,0.4006538135319541,0.1897637760299899,0.20647231634155688,0.054591819706594255,0.14851827438990495,0.9837158690102759,1.94047231430858,0.9190761230966824,0.9342902275444351,0.46331036488367255,0.5125986703554628
UnicornRecorder_12_05_2025_12_45_530.csv,C4 (ch4),0.3209802733580189,7.913256010892822,9.857501584438147,-19.385534678945184,23.83755867426137,7.919763192786534,0.26008003027667703,0.007052710469046097,-6.033559804714065,0.37936464529987485,0.16606402144243704,0.35250407964950586,0.03243891843690428,0.06962833517127796,0.2895491414160867,1.076199304351531,0.4710981546867604,1.627005876732285,0.365320048346072,0.19682516798326083
UnicornRecorder_12_05_2025_12_45_530.csv,Pz (ch5),0.9243268455096948,9.079668523873957,11.17709049104164,-23.444187597746673,23.34448161132253,9.126596332738583,-0.044775715137112274,0.12146929163858822,-11.86052033835267,0.4475148194360068,0.18169094578099068,0.2830635484809172,0.02999661939696864,0.05773406690511673,0.3099328287690132,1.5809694389745,0.6418733417144293,2.0710079156951933,0.49000477552548916,0.18876780619714803
UnicornRecorder_12_05_2025_12_45_530.csv,PO7 (ch6),0.7422436038705085,8.738449454449102,9.839615983073134,-25.829909315820434,22.521191096592403,8.769915873909422,-0.43639388031056775,0.6333645343449006,-2.009568059344046,0.4074015827468589,0.16422921753947012,0.3287623955189891,0.0375829818632231,0.06202382233145885,0.3029750529632235,1.2391976342176507,0.4995377201830382,1.6487750898872666,0.38338241322962435,0.20204563638868747
UnicornRecorder_12_05_2025_12_45_530.csv,Oz (ch7),0.6704356413661984,8.999135715982112,12.223353778456064,-24.46804261665612,20.448589851963753,9.02407488798043,-0.4524537487520374,0.03719473763413639,-4.109437307063088,0.37544703657387635,0.168211721496656,0.3644911252025566,0.03564421480107403,0.05620590192583701,0.251995481853962,1.0300581018679982,0.46149744085861255,1.8313718859692192,0.36860950981646073,0.172422800621476
UnicornRecorder_12_05_2025_12_45_530.csv,PO8 (ch8),0.46805789133763753,7.8086849762807296,9.895260120050562,-19.491053195752382,21.28096082959894,7.822700253009558,-0.17367835113465904,-0.11461738077213024,-4.821870975297886,0.4067984803142105,0.1523347974879446,0.3372424521643884,0.037740696489879204,0.06588357354357732,0.3072693528599567,1.2062493250876882,0.4517070627089652,1.470068714971514,0.34553480636622486,0.21166071361985056
UnicornRecorder_12_05_2025_12_50_080.csv,Fz (ch1),-0.2912280620435704,5.6407100145248945,8.295484026688907,-13.484855378502647,14.635274314996083,5.648223017204888,0.23164303129274133,-0.4517884340629341,-7.064846125933668,0.4685026434513617,0.2557858374627095,0.1883315832437414,0.02767467083845989,0.05970526500372745,0.46396857254207324,2.487647771988509,1.3581675099692005,2.9272834203571847,0.9277299632264941,0.19674962468978
